z_angstrom,rho_Li_1_per_nm3,rho_PF6_1_per_nm3,rho_EC_1_per_nm3,rho_DMC_1_per_nm3,rho_Li_std_1_per_nm3,rho_PF6_std_1_per_nm3,rho_EC_std_1_per_nm3,rho_DMC_std_1_per_nm3,rho_charge_e_per_nm3,rho_charge_std_e_per_nm3,z_cathode_angstrom,z_anode_angstrom
62.625,0.20569329660238747,0.058769513314967846,0.7162534435261706,2.7144168962350776,0.1345827067809826,0.06281958265009023,0.13433185342817072,0.38641758049244845,0.14692378328741962,0.09890109838630859,16.0,74.0
63.375,0.11019283746556471,0.01101928374655647,0.7419651056014691,2.457300275482093,0.10307596106815264,0.02463986752065883,0.17061119063351463,0.20508568264673827,0.09917355371900824,0.08172119545008993,16.0,74.0
64.125,0.04775022956841138,0.0036730945821854904,0.5950413223140495,1.895316804407713,0.07748401509542326,0.008213289173552945,0.14553985495800878,0.3071484648979875,0.04407713498622588,0.07963079297953644,16.0,74.0
64.875,0.018365472910927452,0.0,0.49954086317722673,1.6345270890725432,0.025972700870029286,0.0,0.18926241363435442,0.3363941062261561,0.018365472910927452,0.025972700870029286,16.0,74.0
65.625,0.033057851239669415,0.0,0.47015610651974277,1.160697887970615,0.04927973504131767,0.0,0.2573133184388375,0.16395749583592756,0.033057851239669415,0.04927973504131767,16.0,74.0
66.375,0.14325068870523414,0.0,0.29752066115702475,0.7676767676767675,0.13205273103579465,0.0,0.05865461679585421,0.17442365576615265,0.14325068870523414,0.13205273103579465,16.0,74.0
67.125,0.12488521579430668,0.0,0.16161616161616157,0.5179063360881542,0.023945647034720473,0.0,0.10175864225671308,0.10740269250478195,0.12488521579430668,0.023945647034720473,16.0,74.0
67.875,0.16161616161616157,0.0,0.11386593204775021,0.4958677685950412,0.17490642351969327,0.0,0.027240398483363314,0.08213289173552946,0.16161616161616157,0.17490642351969327,16.0,74.0
68.625,0.0036730945821854904,0.0,0.2607897153351698,0.5913682277318639,0.008213289173552945,0.0,0.0641478391058695,0.23853914441308602,0.0036730945821854904,0.008213289173552945,16.0,74.0
69.375,0.0,0.0,0.5215794306703396,0.5583103764921945,0.0,0.0,0.16042216934378292,0.24176943594143643,0.0,0.0,16.0,74.0
70.125,0.0,0.0,0.6317722681359044,0.35629017447199257,0.0,0.0,0.1862081448027412,0.2747464926348685,0.0,0.0,16.0,74.0
70.875,0.0,0.0,0.06978879706152431,0.17998163452708904,0.0,0.0,0.05570523742186629,0.12816416031124261,0.0,0.0,16.0,74.0
71.625,0.0,0.0,0.01101928374655647,0.0,0.0,0.0,0.02463986752065883,0.0,0.0,0.0,16.0,74.0
72.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,74.0
