#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
57000,-94143.11484290932,29756.86328125,-64386.251561659315,303.9558389333185,175.52540195999998,0.7415584847003126,103
58000,-94103.78413154457,29086.7421875,-65017.04194404457,297.11078885823076,175.52540195999998,0.7415584847003126,103
59000,-93624.68473579262,28902.90625,-64721.778485792616,295.23296974535026,175.52540195999998,0.7415584847003126,103
60000,-93994.06974555824,29150.5625,-64843.50724555824,297.76269078900816,175.52540195999998,0.7415584847003126,103
61000,-93345.20060111854,28963.62109375,-64381.579507368544,295.85315041067474,175.52540195999998,0.7415584847003126,103
62000,-93544.92030097816,29423.921875,-64120.99842597816,300.55496016811196,175.52540195999998,0.7415584847003126,103
63000,-93827.86712409828,29365.40234375,-64462.46478034828,299.95720384389995,175.52540195999998,0.7415584847003126,103
64000,-93911.09222938392,29307.83203125,-64603.260198133925,299.36914345365653,175.52540195999998,0.7415584847003126,103
65000,-93891.7706999955,29134.82421875,-64756.9464812455,297.6019298097511,175.52540195999998,0.7415584847003126,103
66000,-93747.25762702797,29698.65625,-64048.60137702797,303.36127468613324,175.52540195999998,0.7415584847003126,103
67000,-93569.88615562294,29632.99609375,-63936.89006187294,302.69057940186116,175.52540195999998,0.7415584847003126,103
68000,-93648.05718757484,29074.982421875,-64573.07476569984,296.9906670096199,175.52540195999998,0.7415584847003126,103
69000,-93799.03515388344,29632.544921875,-64166.49023200844,302.6859708406539,175.52540195999998,0.7415584847003126,103
70000,-93765.56745673988,29078.19921875,-64687.36823798988,297.0235254525134,175.52540195999998,0.7415584847003126,103
71000,-94116.09075691078,28900.853515625,-65215.23724128578,295.21200178938113,175.52540195999998,0.7415584847003126,103
72000,-93428.51965095375,29512.728515625,-63915.79113532875,301.4620886076552,175.52540195999998,0.7415584847003126,103
73000,-93376.64045478676,29146.837890625,-64229.80256416176,297.7246452209462,175.52540195999998,0.7415584847003126,103
74000,-94426.3664069352,29491.626953125,-64934.739453810194,301.2465436064274,175.52540195999998,0.7415584847003126,103
75000,-94035.43854286049,29479.001953125,-64556.43658973549,301.11758369454884,175.52540195999998,0.7415584847003126,103
76000,-93919.00124122475,29644.259765625,-64274.741475599745,302.8056338281922,175.52540195999998,0.7415584847003126,103
77000,-94097.18247749184,29242.44921875,-64854.733258741835,298.70128113774575,175.52540195999998,0.7415584847003126,103
78000,-94180.12414314125,29320.017578125,-64860.10656501625,299.4936145072164,175.52540195999998,0.7415584847003126,103
79000,-93953.44819404457,29075.7578125,-64877.69038154457,296.99858735074235,175.52540195999998,0.7415584847003126,103
80000,-94043.1009116349,29213.20703125,-64829.8938803849,298.40258252997256,175.52540195999998,0.7415584847003126,103
81000,-93832.67978431557,29103.6796875,-64729.000096815565,297.28379943307783,175.52540195999998,0.7415584847003126,103
82000,-93661.2199073014,29276.6171875,-64384.602719801405,299.0502948596523,175.52540195999998,0.7415584847003126,103
83000,-93878.36475898598,29437.703125,-64440.661633985976,300.69573076498926,175.52540195999998,0.7415584847003126,103
84000,-93981.76395179603,29326.2421875,-64655.521764296034,299.55719669149187,175.52540195999998,0.7415584847003126,103
85000,-94271.49330665443,28930.1171875,-65341.37611915443,295.51091985244994,175.52540195999998,0.7415584847003126,103
86000,-93869.59327461098,29219.4140625,-64650.179212110976,298.4659851599153,175.52540195999998,0.7415584847003126,103
87000,-94323.52782966469,29139.822265625,-65183.70556403969,297.6529830916968,175.52540195999998,0.7415584847003126,103
88000,-94013.35851432655,29095.12890625,-64918.22960807655,297.19645622543476,175.52540195999998,0.7415584847003126,103
89000,-93917.69917060707,29368.703125,-64548.99604560707,299.99092015749443,175.52540195999998,0.7415584847003126,103
90000,-93635.31846381996,29273.98828125,-64361.33018256996,299.0234415116652,175.52540195999998,0.7415584847003126,103
91000,-94145.46761848305,29172.5859375,-64972.881680983046,297.9876524174647,175.52540195999998,0.7415584847003126,103
92000,-94115.16127540443,29039.046875,-65076.11440040443,296.6235981020311,175.52540195999998,0.7415584847003126,103
93000,-94206.91991950844,29321.90234375,-64885.01757575844,299.5128667217836,175.52540195999998,0.7415584847003126,103
94000,-93722.42379524086,29201.798828125,-64520.62496711586,298.28605176801665,175.52540195999998,0.7415584847003126,103
95000,-93691.25645210121,29075.484375,-64615.77207710121,296.99579428334397,175.52540195999998,0.7415584847003126,103
96000,-93739.64414741371,29505.6640625,-64233.98008491371,301.38992771637044,175.52540195999998,0.7415584847003126,103
97000,-93822.4688086686,29642.875,-64179.59380866859,302.79148893686767,175.52540195999998,0.7415584847003126,103
98000,-93992.01745368812,29057.4375,-64934.579953688124,296.81145183505225,175.52540195999998,0.7415584847003126,103
99000,-94105.4719977555,29217.4453125,-64888.02668525551,298.4458750746471,175.52540195999998,0.7415584847003126,103
100000,-94134.54792548988,28737.8203125,-65396.72761298988,293.54667525407154,175.52540195999998,0.7415584847003126,103
