z_angstrom,rho_Li_1_per_nm3,rho_PF6_1_per_nm3,rho_EC_1_per_nm3,rho_DMC_1_per_nm3,rho_Li_std_1_per_nm3,rho_PF6_std_1_per_nm3,rho_EC_std_1_per_nm3,rho_DMC_std_1_per_nm3,rho_charge_e_per_nm3,rho_charge_std_e_per_nm3,z_cathode_angstrom,z_anode_angstrom
61.875,0.7346189164370981,0.47015610651974277,1.9687786960514229,2.747474747474747,0.23804373547870927,0.2469456207746058,0.5073659254312434,0.586776140979713,0.2644628099173553,0.4663528447560367,14.87811279296875,84.29938507080078
62.625,0.41138659320477494,0.38200183654729103,2.056932966023875,3.6877869605142326,0.21164165716639752,0.2103628439048867,0.23230689881861372,0.5178933107662683,0.029384756657483923,0.235765752593296,14.87811279296875,84.29938507080078
63.375,0.32323232323232315,0.3085399449035812,1.3810835629017444,3.085399449035812,0.3583856284341735,0.2103628439048867,0.3724162896054824,0.4023673517026013,0.014692378328741961,0.31767490630581674,14.87811279296875,84.29938507080078
64.125,0.24977043158861337,0.19100091827364551,1.4398530762167123,3.3792470156106513,0.21164165716639752,0.1609469406810405,0.3695067427719901,0.5899863509351336,0.058769513314967846,0.203848476407884,14.87811279296875,84.29938507080078
64.875,0.41138659320477494,0.19100091827364551,1.6308539944903577,2.8062442607897147,0.19848310135693362,0.235765752593296,0.6680590659696399,0.2669003066972995,0.22038567493112943,0.11615344940930683,14.87811279296875,84.29938507080078
65.625,0.44077134986225885,0.14692378328741962,1.3223140495867767,2.9825528007346183,0.25972700870029286,0.13743461475753685,0.3406287785306043,0.4456418993749304,0.29384756657483924,0.17994415006671646,14.87811279296875,84.29938507080078
66.375,0.23507805325987138,0.23507805325987138,1.2929292929292926,2.659320477502295,0.12071020551078039,0.16751888706690726,0.20516789779642153,0.5816957324467703,0.0,0.18729180949835753,14.87811279296875,84.29938507080078
67.125,0.23507805325987138,0.2644628099173553,1.0431588613406793,2.9090909090909083,0.1413067699663643,0.06570631338842356,0.5723431017309811,0.1609469406810405,-0.029384756657483923,0.2051678977964215,14.87811279296875,84.29938507080078
67.875,0.19100091827364551,0.22038567493112943,0.9696969696969695,2.732782369146005,0.1609469406810405,0.15583620522017572,0.8698334686863212,0.8446520390408704,-0.029384756657483923,0.12292525642373926,14.87811279296875,84.29938507080078
68.625,0.17630853994490353,0.14692378328741962,0.5289256198347106,1.49862258953168,0.19156517627776373,0.11615344940930684,0.5332948808192921,0.7393785206294877,0.029384756657483923,0.16912197514374783,14.87811279296875,84.29938507080078
69.375,0.14692378328741962,0.10284664830119374,0.39669421487603296,1.3957759412304864,0.17228340715604878,0.14320359000637592,0.3838339901594308,1.0796649004002987,0.04407713498622588,0.04023673517026013,14.87811279296875,84.29938507080078
70.125,0.07346189164370981,0.058769513314967846,0.38200183654729103,1.2341597796143249,0.12723972874702494,0.09578258813888187,0.619872120763386,1.1804299670305698,0.014692378328741961,0.03285315669421178,14.87811279296875,84.29938507080078
70.875,0.04407713498622588,0.08815426997245177,0.33792470156106513,0.8962350780532596,0.09855947008263533,0.13141262677684712,0.5981620712087354,0.9181267100073016,-0.04407713498622588,0.06570631338842356,14.87811279296875,84.29938507080078
71.625,0.058769513314967846,0.014692378328741961,0.24977043158861337,0.8962350780532596,0.13141262677684712,0.03285315669421178,0.4806002492942846,1.4436710311284315,0.04407713498622588,0.09855947008263533,14.87811279296875,84.29938507080078
72.375,0.029384756657483923,0.04407713498622588,0.24977043158861337,0.47015610651974277,0.06570631338842356,0.09855947008263533,0.4456418993749304,0.7956299322864899,-0.014692378328741961,0.03285315669421178,14.87811279296875,84.29938507080078
73.125,0.058769513314967846,0.029384756657483923,0.16161616161616157,0.41138659320477494,0.13141262677684712,0.06570631338842356,0.32189388136208097,0.8023841275835091,0.029384756657483923,0.06570631338842356,14.87811279296875,84.29938507080078
73.875,0.014692378328741961,0.029384756657483923,0.11753902662993569,0.33792470156106513,0.03285315669421178,0.06570631338842356,0.26282525355369424,0.7152638498226238,-0.014692378328741961,0.03285315669421178,14.87811279296875,84.29938507080078
74.625,0.029384756657483923,0.014692378328741961,0.058769513314967846,0.22038567493112943,0.06570631338842356,0.03285315669421178,0.13141262677684712,0.4528495135330744,0.014692378328741961,0.03285315669421178,14.87811279296875,84.29938507080078
75.375,0.029384756657483923,0.029384756657483923,0.029384756657483923,0.23507805325987138,0.06570631338842356,0.06570631338842356,0.06570631338842356,0.5256505071073885,0.0,0.0,14.87811279296875,84.29938507080078
76.125,0.029384756657483923,0.0,0.029384756657483923,0.22038567493112943,0.06570631338842356,0.0,0.06570631338842356,0.4927973504131767,0.029384756657483923,0.06570631338842356,14.87811279296875,84.29938507080078
76.875,0.0,0.014692378328741961,0.029384756657483923,0.029384756657483923,0.0,0.03285315669421178,0.06570631338842356,0.06570631338842356,-0.014692378328741961,0.03285315669421178,14.87811279296875,84.29938507080078
77.625,0.0,0.0,0.0,0.058769513314967846,0.0,0.0,0.0,0.13141262677684712,0.0,0.0,14.87811279296875,84.29938507080078
78.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87811279296875,84.29938507080078
79.125,0.0,0.0,0.0,0.014692378328741961,0.0,0.0,0.0,0.03285315669421178,0.0,0.0,14.87811279296875,84.29938507080078
79.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87811279296875,84.29938507080078
80.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87811279296875,84.29938507080078
81.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87811279296875,84.29938507080078
82.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87811279296875,84.29938507080078
82.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87811279296875,84.29938507080078
